RDB$RELATION_NAME	FIELD_NAME	FIELD_TYPE	FIELD_CHARSET	FIELD_COLLATION	FIELD_DEFAULT	FIELD_CHECK	FIELD_DESCRIPTION	
PYMVENT31_DET_RETIROS          	PYMVENT31_PUNTOS               	DOUBLE	null	null	DEFAULT 0.00	null	null	
MSGPOLI33_MOV_DEPRECIACION     	MSGPOLI33_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
ON2CFDS12_DET_IMPUESTOS        	ON2CFDS12_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMVENT30_MOV_DEVOLUCIONES     	PYMVENT30_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMINVE20_MOV_UPLOADS          	PYMINVE20_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_PYMINVE30_CARGARAPIDA     	REFERENCIA                     	INTEGER	null	null	null	null	null	
ON2CFDS11_DET_FACTURAS         	ON2CFDS11_PRECIO               	DOUBLE	null	null	null	null	null	
PYMINVE12_DET_PROVEEDORES      	PYMINVE12_IMPORTE              	DOUBLE	null	null	null	null	null	
CBO_ENTFIS_USUEMP              	SOCUSUA02_USUARIO              	VARCHAR(20)	ASCII                          	ASCII                          	null	null	null	
CBO_PYMINVE50_AUTOMATICOS      	PYMINVE50_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMVENT22                 	SOCSYST10_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
PYMINVE40_ARB_LOCACIONES       	PYMINVE40_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
VR_ENTIDADES_ALL               	SOCUSUA02_USUARIO              	VARCHAR(20)	ASCII                          	null	null	null	null	
CB0_SICINGR02                  	DESCRIPCION                    	VARCHAR(310)	ASCII                          	null	null	null	null	
ON2REGI30_DET_COMPRA           	ON2REGI30_CANCELADO            	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
PYMREFE01_CAB_REFERENCIAS      	PYMREFE01_ACTIVO               	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
ON2CFDS18_DEP_FACTELECT        	ON2CFDS18_IMPCANT              	BIGINT	null	null	DEFAULT 0	null	null	
PYMVENT01_CAB_CAJAS            	RELA_PYMINVE40_RESER_PAGO      	BIGINT	null	null	null	null	almacen de productos pagados	
MSGPOLI27_DET_INTERFACES       	MSGPOLI27_LONGITUD             	INTEGER	null	null	null	null	null	
SRHNOMI02_DET_EMPLEADOS        	SRHNOMI02_ANTIGUEDAD           	INTEGER	null	null	null	null	null	
SCEXMLS50_CAB_TRANSCUENTAS     	ID_SCEXMLS50                   	BIGINT	null	null	null	null	null	
GRID_PYMINVE40                 	RELA_PYMINVE40                 	BIGINT	null	null	null	null	null	
GRID_PYMVENT21_PV              	RELA_SOCSYST10_RESERVA         	BIGINT	null	null	null	null	null	
VW_PYMEGRE10_PYMEGRE11         	RELA_MSGPOLI01_CANCELADO       	BIGINT	null	null	null	null	null	
ON2CFDS15_MOV_SAT              	ON2CFDS15_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMVENT10_CAB_APERTURACIERRE   	PYMVENT10_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMVENT51_DET_RENDICIONES      	PYMVENT51_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_MSGPOLI34_PAGADOS         	MSGPOLI34_FDPAGAR              	DATE	null	null	null	null	null	
ZTMPMAIN10_EMPLEADOS           	SRHMAIN10_SALARIO_DIA          	DOUBLE	null	null	null	null	null	
PYMVENT50_CAB_DEPOSITOS        	PYMVENT50_IMPORTE              	DOUBLE	null	null	null	null	null	
ZTMPINVE30_MOVIMIENTOS         	FECHA                          	DATE	null	null	null	null	null	
SOCUSUA02_MAE_USUARIOS         	SOCUSUA02_USUARIO              	VARCHAR(20)	ASCII                          	ASCII                          	null	null	null	
SOCWFLO01_ARB_ORGANIGRAMA      	SOCWFLO01_DESCRI               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_SRHNOMI02                 	SOCUSUA30_CORREO               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
ON2CFDS16_DEP_DOCUMENTOS       	ON2CFDS16_PROVEEDOR            	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
SOCUSUA30_MAE_ENTFISICAS       	SOCUSUA30_APE_MADRE            	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
SOCUSUA04_ARB_MENUS            	SOCUSUA04_DESCRI               	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
ZTMPPOLI01_PROVEEDORES         	SICCONT02_DESCRI               	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
SOCWFLO05_MAE_AUTORIZACION     	SOCWFLO05_ORDEN                	SMALLINT	null	null	DEFAULT 1	CHECK (VALUE>=1 AND VALUE<=10)	numero secuencial y orden de las autorizaciones	
SOCUSUA05_DEP_FUNCIONES        	SOCUSUA05_BTO_DEL              	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
SICINGR01_CAB_CLIENTES         	SICINGR01_PRIORIDAD            	SMALLINT	null	null	DEFAULT 1	CHECK (VALUE>=1 AND VALUE<=10)	null	
SOCUSUA20_MAE_ENTMORALES       	SOCUSUA20_CERTIFICADA          	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
SOCSYST06_DET_ARBNIVELES       	SOCSYST06_CANT_PARES           	SMALLINT	null	null	DEFAULT -1	null	casi siempre es -1, excepto cuando uno desea que el arbol solo tenga un padre y un hijo en algun
nivel determinado. si es 0, solo puede haber un padre, no hay hermanos	
REP_APLICACIONES               	MSGPOLI23_MES                  	SMALLINT	null	null	null	null	null	
PYMEGRE02_CAB_FACTURAS         	RELA_PYMREFE01                 	BIGINT	null	null	null	null	null	
MSGPOLI35_DET_PAGO             	MSGPOLI35_RECARGO              	DOUBLE	null	null	DEFAULT 0.00	null	Importe por Recargos	
PYMEGRE03_DET_DETALLES         	PYMEGRE03_IMPORTE              	DOUBLE	null	null	DEFAULT 0.00	null	null	
MSGPOLI12_MOV_FILTROIMPUESTOS  	MSGPOLI12_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SOCUSUA40_DET_DOCUMENTOS       	SOCUSUA40_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SOCUSUA50_ARB_LOCALIDADES      	SOCUSUA50_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_SOCSYST20                 	SOCSYST20_FOLIO_HASTA          	INTEGER	null	null	null	null	null	
ON2CFDS14_DEP_ADDENDAS         	ON2CFDS14_FCTA                 	DATE	null	null	null	null	null	
GRID_SOCSYST40                 	RELA_SOCSYST41                 	BIGINT	null	null	null	null	null	
GRID_MSGPOLI09_PARA_CALCULAR   	ABONO                          	DOUBLE	null	null	null	null	null	
ON2CFDS17_DET_GASTOSNOCOMP     	ON2CFDS17_TOTAL                	DOUBLE	null	null	null	null	null	
GRID_PYMVENT22_TARJREGALOS     	PYMVENT21_TOTAL                	DOUBLE	null	null	null	null	null	
REP_ON2CFDS11_CONCEPTOS        	PRECIO                         	DOUBLE	null	null	null	null	null	
REP_PYMINVE26_PRODUCTOS        	PYMINVE26_IMPCOSTOUNI          	DOUBLE	null	null	null	null	null	
PYMEGRE06_CAB_NOTASGASTOS      	PYMEGRE06_DOCNRO               	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
SOCUSUA41_DET_LOCALIDADES      	SOCUSUA41_CALLE                	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SOCSYST10_TBL_LISTAESTADOS     	SOCSYST10_TABLA                	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SOCSYST15_DET_PARAM_REPORT     	SOCSYST15_DESCRI               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_BANCOS_CHEQUES_CUENTAS     	BANCO_SAT                      	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SOCSYST16_DET_PARAM_WHERE      	SOCSYST16_FL_ID                	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_SICEGRE01                  	DESCRIPCION                    	CHAR(255) 	ASCII                          	null	null	null	null	
REP_SOCUSUA20_CAB              	TIPOSOC                        	VARCHAR(50)	ASCII                          	null	null	null	null	
VR_SOCUSUA30                   	NOMBRE_COMPLETO                	VARCHAR(607)	ASCII                          	null	null	null	null	
PYMINVE45_CAB_TRANSFERENCIAS   	ID_PYMINVE45                   	BIGINT	null	null	null	null	null	
PYMINVE37_MOV_CANTIDADES_MTC   	ID_PYMINVE37                   	BIGINT	null	null	null	null	null	
VR_SOCUSUA01_SOCUSUA20_30      	ID_SOCUSUA20                   	BIGINT	null	null	null	null	null	
PYMEGRE10_CAB_CHEQUES          	RELA_MSGPOLI01                 	BIGINT	null	null	null	null	null	
PYMINGR01_CAB_FACTURAS         	RELA_SOCSYST10_MONEDA          	BIGINT	null	null	null	null	null	
VR_USUARIOS_PERSONAS_FISICAS   	RELA_SOCSYST10_TIPO            	BIGINT	null	null	null	null	null	
PYMVENT35_DET_INGRESOS         	PYMVENT35_PUNTOS               	DOUBLE	null	null	DEFAULT 0.00	null	null	
PYMEGRE11_DET_FACTURASNOTAS    	PYMEGRE11_IMPORTEPARCIAL       	DOUBLE	null	null	DEFAULT 0.00	null	null	
SICEGRE01_CAB_PROVEEDORES      	SICEGRE01_CREDITO_GRAL         	DOUBLE	null	null	DEFAULT 0.00	null	null	
GRID_PYMINVE10_LOCACION_CANTI  	PYMINVE30_EXISTENCIA           	DOUBLE	null	null	DEFAULT 0	null	null	
PYMEGRE20_MOV_UPLOADS          	PYMEGRE20_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMINVE46_DET_TRANSFERENCIAS   	PYMINVE46_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMINVE28_DEP_PEDIDOS          	PYMINVE28_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SICCONT40_ARB_CONCEPTOS        	SICCONT40_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SOCSYST14_DET_PARAMETROS       	SOCSYST14_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_PYMINVE25_PEDIDOS         	PYMINVE25_FENTREGA             	DATE	null	null	null	null	null	
VW_PYMVENT20                   	PYMVENT20_DESCUENTOS           	DOUBLE	null	null	null	null	null	
SOCSYST21_MOV_CONTADORES_EMP   	SOCSYST21_MASCARA              	VARCHAR(1)	ASCII                          	ASCII                          	null	null	null	
PYMINGR10_CAB_CONCEPTOS        	PYMINGR10_CODIGO               	VARCHAR(10)	ASCII                          	ASCII                          	null	null	null	
SICCONT02_ARB_PLANCTA_EMP      	SICCONT02_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SOCSYST23_CAB_DISPARODETAREAS  	SOCSYST23_COMENTARIO           	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
SOCSYST17_TBL_CONFIGURACION    	SOCSYST17_EXCEL                	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
VW_PYMVENT20_PYMVENT24         	RFC                            	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
SOCUSUA42_TBL_CODPOSTALES      	SOCUSUA42_ESTADOPROVINCIA      	VARCHAR(200)	ASCII                          	ASCII                          	null	null	null	
GRID_ON2CFDS10                 	ON2CFDS18_DOCNRO               	VARCHAR(100)	ASCII                          	null	null	null	null	
REP_PYMVENT40_PRESUPUESTO      	NROINT                         	VARCHAR(100)	ASCII                          	null	null	null	null	
SOCWFLO11_DET_WORKFLOW         	SOCWFLO11_LIBRE                	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
SOCSYST13_ARB_REPORTES         	SOCSYST13_EXCLUIR              	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
SICEMPR01_CAB_IMPUESTOS        	SICEMPR01_ANO                  	SMALLINT	null	null	null	null	null	
GRID_SICCONT72_CTAS            	ID_SICCONT72                   	BIGINT	null	null	null	null	null	
PYMINGR02_DET_CONCEPTOS        	ID_PYMINGR02                   	BIGINT	null	null	null	null	null	
PYMINGR04_DET_ENTIDADES        	ID_PYMINGR04                   	BIGINT	null	null	null	null	null	
PYMINGR06_DET_ITEMS            	RELA_PYMINVE30                 	BIGINT	null	null	null	null	null	
VW_PYMINVE10_PYMVENT10_POS     	PYMINVE10_CANDESC              	DOUBLE	null	null	DEFAULT 1	null	null	
PYMINGR35_CAB_SALDOS           	PYMINGR35_SALDO                	DOUBLE	null	null	DEFAULT 0.00	null	null	
PYMINGR05_MOV_IMPUESTOS        	PYMINGR05_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMINGR36_DET_FACTURAS         	PYMINGR36_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SICGEST30_ARB_BIENES           	SICGEST30_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SOCWFLO10_CAB_WORKFLOW         	SOCWFLO10_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SICCONT62_DET_BIENES           	SICCONT62_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SICCONT63_DET_SERVICIOS        	SICCONT63_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
GRID_PYMVENT10W                	PYMVENT20_SUBTOTAL             	DOUBLE	null	null	null	null	null	
GRID_PYMINGR30_ANTICIPOS       	MSGPOLI01_DOCNRO               	VARCHAR(20)	ASCII                          	ASCII                          	DEFAULT 00000	null	null	
REP_SOCUSUA41                  	SOCUSUA41_NRO                  	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SOCSYST07_DET_BARCODE          	SOCSYST07_PREFIJO              	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
ZTMPPOLI04_BALANCE             	SUBGRUPO                       	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
SICCONT72_MOV_EMPRESAS         	SICCONT72_CODIGO               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
ZTMPCONT01_IMPORTACION         	TMPCONT01_NIVEL03              	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
CBO_PYMINVE50_MANUAL           	PYMINVE50_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
GRID_PYMINVE50                 	PYMINVE50_CODEXT               	VARCHAR(50)	ASCII                          	ASCII                          	null	null	null	
MSGPOLI01_CAB_POLIZAS          	MSGPOLI01_DESCRIPCION          	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
ZTMPPOLI03_BALANZA             	SICCONT02_CODEXT               	VARCHAR(100)	ASCII                          	ASCII                          	null	null	null	
GRID_TREE_SICCONT02            	DESCRIPCION                    	VARCHAR(151)	ASCII                          	null	null	null	null	
GRID_MSGPOLI07_SUM             	MSGPOLI07_CLIENTE              	VARCHAR(200)	ASCII                          	null	null	null	null	
SOCUTIL05_MOV_ERRORES          	SOCUTIL05_ERROR                	BLOB SUB_TYPE 1	ASCII                          	null	null	null	null	
MSGPOLI03_MOV_SALDOS           	MSGPOLI03_RESULTADOS           	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	este campo se actualiza automaticamente por triggers	
SICINGR03_DET_CUENTAS          	SICINGR03_DEFAULT              	SMALLINT	null	null	DEFAULT 0	CHECK (VALUE=0 OR VALUE=1)	null	
MSGPOLI04_CAB_BANCOS           	MSGPOLI04_MES                  	SMALLINT	null	null	null	null	null	
REP_SOCUSUA41_ENTIDADES        	ID_SOCUSUA41                   	BIGINT	null	null	null	null	null	
SICEMPR02_DET_IMPUESTOS        	SICEMPR02_CFIJA                	DOUBLE	null	null	DEFAULT 0.00	null	null	
VW_PYMINGR01_PYMINGR41         	PYMINGR01_TOTAL                	DOUBLE	null	null	DEFAULT 0.00	null	null	
MSGPOLI05_MOV_CONCILIACION     	MSGPOLI05_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
PYMINGR20_MOV_UPLOADS          	PYMINGR20_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
SOCSYST30_MOV_IDIOMAS          	SOCSYST30_FAPL                 	TIMESTAMP	null	null	DEFAULT CURRENT_TIMESTAMP	null	null	
MSGPOLI09_CAB_IMPUESTOS        	MSGPOLI09_PORCENTAJE           	DOUBLE	null	null	null	null	null	
GRID_SCEXMLS11_FILTRO_SRHMAIN10	SCEXMLS11_UUID_IMPORTE         	DOUBLE	null	null	null	null	null	
MSGPOLI06_MOV_CUENTAS          	MSGPOLI06_SALDO                	DOUBLE	null	null	null	null	null	
MSGPOLI07_DET_FACTURAS         	MSGPOLI07_IMPORTE              	DOUBLE	null	null	null	null	null	
PYMVENT11_DET_RENDICIONES      	PYMVENT11_IMPSISTEMA           	DOUBLE	null	null	null	null	null	
